,Artist,Album,Release Date,Lyrics
Cocoon,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","Only the ashes remain
And I waited there for you
Why couldn't you?
Here we lie waiting for something to startle
To shake us from gravity's pull
And so the sleeping hours are through
What can we do?
The sorry conclusion, the low dirty war, it happened before you came to
But this is solution, and this is amends
The joke always tends to come true
But there on your windowsill over the unmoving platoon
Written in paperback, the view to the quarterback's room
Under waning moon
This quiet serves only to hide you
Provide you
What I knew: it'd come back to you
Take this palm, follow the lines here are written
Tracing the bends and the shapes
And feel your fingers falling slack and all folding back
The tainted election, the hole in the sky
Command what is tried, what is true
But without solution, with feet on the ground
It won't make a sound 'til you're through
So loosen your shoulderblades
This is your hour to make due
Because there on the timberline
Deep cold November shines through
Soft and absolute
This quiet serves only to hide you
Provide in you
What I knew, what I knew
It'd come back to you"
Mistral,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","So we already wrecked the rental car
And Ive already lost my way
My feet entombed in this tourist bar
For a day, anyway
So lay me out on the cobblestone
And unfurl this aching jib
The streets all built on ancient bones
And the crib, are the ribs

Wont the mistral
Blow it all away?
Wont the mistral
Blow away?
Wont the mistral
Blow it all away?
Wont it blow, wont it blow, wont it blow

So its me and you and the baby boy
And a Ford to share the weight
Reeking out a little joy
What a waste, back to the States


Wont the mistral
Blow it all away? Wont it blow it down?)
Wont the mistral
Blow away?
Wont the mistral
Blow it all away? Wont it blow it down?)
Wont it blow, wont it blow, wont it blow"
Song for Myla Goldberg,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","Myla Goldberg sets a steady hand upon her brow
Myla Goldberg hangs a crooked foot all upside down

It comes around, it comes around
It comes around, it comes around
It comes around, it comes around
It comes around, it comes around

Pretty hands do pretty things when pretty times arise
Seraphim and seaweed swim where sticklimbed Myla lies

It comes around, it comes around
It comes around, it comes around
It comes around, it comes around
It comes around, it comes around

Still now you're waiting to grow
Inside you're old
Sew wings to your pigeon toes
Put paper to pen to spell out Eliza""

We begin with sticky shins make sticky then our shoes
Shoes beget to clothes and hat till sticky's sticking too

Funiculi funicula, funiculi funicula
Funiculi funicula, funiculi funicula
Funiculi funicula, funiculi funicula
Funiculi funicula, funiculi funicula

Listen in as shinkicked Jim relates his story sad
About a boy who kicked until his shins were all but rubber bands

But now I know New York, I need New York
I know I need unique New York
I know New York, I need New York
I know I need unique New York

Still now you're waiting to grow
Inside you're old
Sew wings to your pigeon toes
Put paper to pen to spell out Eliza""
Eliza""
Eliza"""
From My Own True Love (Lost at Sea),The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","Fourscore years
Living down in this rainswept town
Seasalt tears
Swimming 'round as the rain comes down

Mr. Postman, do you have a letter for me?
Mr. Postman, do you have a letter for me?
A letter for me
From my own true love
Lost at sea
Lost at sea

Mr. Postman, do you have a letter for me?
Mr. Postman, do you have a letter for me?
A letter for me
From my own true love
Lost at sea
Lost at seaSee The Decemberists LiveGet tickets as low as $"
Better Not Wake the Baby,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","Kick a hole in the hallway wall
Singing like a painted lady
Use your skull like a cannonball
But it better not wake the baby

How long will this go on?
How long, indeed?
Bang your drum 'till the money's all gone
But it better not wake the baby

Make your moan of your lot in life
Split your mind half crazy
Gouge your eyes with a butter knife
But it better not wake the baby

How long will this go on?
How long, indeed?
Bang your drum 'till the money's all gone
But it better not wake the baby

Drown yourself in crocodile tears
Curse the gods what made 'ye
Pine away for your better years
But it better not wake the baby

How long will this go on?
How long, indeed?
Bang your drum 'till the money's all gone
But it better not wake the baby
How long will this go on?
How long, indeed?
Bang your drum 'till the money's all gone
But it better not wake the
But it better not wake the
But it better not wake the baby"
All Arise!,The Decemberists,The King Is Dead,"{'year': 2011, 'month': 1, 'day': 14}","Baby wants a broken heart
Hear you found a lynchpin to keep it all from falling apart
But you keep on rollin'
You keep on rollin'
Better find a way
Better kick it from your big, brown eyes
Hear it tightens up when you fall after fifteen tries
Like a ship at ocean
Like a ship at ocean
Like a ship at ocean
Like a ship at sea
You spit thick and you cross your heart
But the culvert's all run dry
From keeping shotgun shy all arise
Just be mine tonight
So the dollarshop shoppers broke the lock and they knocked you down
Better call the coppers if you need someone to push you around
But you keep on stealin'
You keep on stealin'
Yes, you keep on stealin'
Well, there's nothing left to steal
You spit thick and you cross your heart
But the culvert's all run dry
From keeping shotgun shy all arise
Just be mine tonight
Just be mine tonight
Just be mine tonight"
Apology Song,The Decemberists,5 Songs,"{'year': 2003, 'month': 3, 'day': 4}","I'm really sorry, Steven
But your bicycle's been stolen
I was watching it for you 'til you came back in the fall
Guess I didn't do a good job after all

I was feeling really sorry, Steven
And I spent all morning grieving
And everybody's saying that you'll take the news gracefully
Somehow I don't think I'll get off that easily

I meant her no harm
When I left her unlocked outside the Orange Street Food Farm
I was just running in, didn't think I'd be that long
I came out, she was gone
And all that was there was some bored old dog
Leashed up to the place where your bicycle had been
Guess we'll never see poor Madeleine again

Let this be consolation, Steven
That all the while you were in England
I treated her with care and respect and gave her lots of love
And I was usually pretty good 'bout locking her up

Where has she gone?
Well, I bet she's on the bottom of a Frenchtown pond
Rudely abused on some hesher's joyride
So I wrote you this song
In the hopes that you'd forgive me even though it was wrong
Being so careless with a thing so great
And taking your poor Madeleine away, away"
I Was Meant for the Stage,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","I was meant for the stage
I was meant for the curtain
I was meant to tread these boards
Of this much I am certain

I was meant for the crowd
I was meant for the shouting
I was meant to raise these hands
With quiet all about me

Mother, please be proud
Father, be forgiving
Even though you told me
Son, you'll never make a living""

From the floorboards to the flies
Here I was fated to reside
And as I take my final bow
Was there ever any doubt?
And as the spotlights fade away
And you're escorted through the foyer
You will resume your callow ways
But I was meant for the stage

The heavens at my birth
Intended me for stardom
Rays of light shone down on me
And all my sins were pardoned

I was meant for applause
I was meant for derision
Nothing short of fate itself
Has affected my decision oh, oh

From the floorboards to the flies
Here I was fated to reside
And as I take my final bow
Was there ever any doubt?
And as the spotlights fade away
And you're escorted through the foyer
You will resume your callow ways
But I was meant for the stage"
The Bachelor and the Bride,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","There's a wrinkle in the water
Where we laid our first daughter
And I think the wind blows so sweetly there
Over there

And the windows and the cinders
And the willows in the timbers
The infernal rattling of the rain
Still remains

But I"" said the bachelor to the bride
Am not waiting for tonight
No, I will box your ears
And leave you here stripped bare.""

Hear the corncrakes and the deer hooves
And the sleet rain on the slate roof
A medallion locked inside her hands
In her hands

And his fingers are they telling
Of the barren of her belly
And his callouses cure her furrowed brow
Even now

But I,"" said the bachelor to the bride
Am not waiting for tonight
No, I will box your ears
And leave you here stripped bare.""

But I,"" said the bachelor to the bride
Am not waiting for tonight
No, I will box your ears
And take your tears and leave you, leave you here
Stripped bare."""
An Interlude,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}",
Valerie Plame,The Decemberists,Always the Bridesmaid: A Singles Series,"{'year': 2008, 'month': 10, 'day': 14}","I would just shout the same to the world
Dear Valerie Plame, so they made a wreck of you
But give me the rest of you and I'll give the world
But you were just some silly girl
Taking in the sights of your empire's colony
So I took you into my confidence
Without a thought of consequence to my heart or to my mind
But Valerie Plame, if that really is your name
I would just shout the same to the world
La da da de da
La da da de da
La da da de da
La da da de da
Oh Valerie Plame, if that really is your name
I would just shout the same from on high
Dear Valerie Plame, I'll look for that long exchange
Outside of the Bureau Change in Shanghai
But I was just some stupid boy on a bus
When your nom de guerre was Codename Caroline
And so my Vespa became your chariot
From the Green Zone Marriott to be etched upon my mind
But Valerie Plame, if that really is your name
I would just shout the same to the world
And when they flashed your picture 'cross the screen
How my heart seemed to leap out of me
And they attached a list of your identities
But the one you'll always be
Is Valerie Plame, if that really is your name
I would just shout the same to the world
Valerie Plame, if that really is your name
I would just shout the same to the world
La da da.hey hey Valerie Plame x)"
The Chimbley Sweep,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","I am a chimbley, a chimbley sweep
No bed to lie, no shoes to hold my feet
Upon the rooftop in dead of night
You'll hear me cry, I'll shake you from your sleep

To hear me weep
Your day will come indeed
For I am a poor and a wretched boy
A chimbley, chimbley sweep.""

I am an orphan, an orphan boy
I've known no love, I've seen no mother's joy
A dirty doorstep my cradle laid
My fortune's made, I'll shake you from your sleep

To hear me weep
Your day will come indeed
For I am a poor and a wretched boy
A chimbley, chimbley sweep.""

O lonely urchin!"" the widow cried
I've not been swept since the day my husband died.""
Her cheeks are blushing, her legs laid bare
And shipwrecked there, I'll shake you from your sleep

To hear me weep
Your day will come indeed
For I am a poor and a wretched boy
A chimbley, chimbley sweep.""

For I am a poor and a wretched boy
A chimbley, chimbley sweep"
"The Gymnast, High Above the Ground",The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","The gymnast, high above the ground
Limbers up and falls timber down
Ankles splayed and all tied
The gymnast long has arrived

Lazy, your long sister lays
Waiting out this long light brigade
Prayed for snow a long time
And lazy, it long has arrived

Through the tarlatan holes
You've been slipping, been slipping away
And the weather will hold
It's been ever so, ever so gray
But here as we're coming down
And we're sounding out
It's a terrible, terrible tide
As it lights upon your eye
But there on the motorway
Reeks of marmalade
It's a chemical, chemical kind
As it lights upon your eye
Lights upon your eye

The bosun calls upon the quay
Compass gone, he long has lost his way
To lighthouse shine, to calm tide
The bosun long has arrived

Through the tarlatan holes
You've been slipping, been slipping away
And the weather will hold
It's been ever so, ever so gray
But here as we're coming down
And we're sounding out
It's a terrible, terrible tide
As it lights upon your eye
But there on the motorway
Reeks of marmalade
It's a chemical, chemical kind
As it lights upon your eye
Lights upon your eye

April marches on
April marches on
April marches on
April marches on"
Why Would I Now?,The Decemberists,Florasongs EP,"{'year': 2016, 'month': 10, 'day': 9}","Have I ever left you waylaid?
Have I ever come unstaid?
Why would I now?
There were times I loathed your name
There were times I laid on blame
There were times I brought on shame
Why would I now?
But I will never be your familiar soul
And I will never see your interior whole
But have I ever stood back and watched you fall?
Ditched your call? Cut you? Been around?
Why would I now?
Have I ever steered you wrong?
Have I ever strung you along?
Have I ever kept you long?
Why would I now?
There were times I broke through the walls
There were times I broke through it all
There were times it felt so hard
Why would I now?
But I will never be your familiar soul
And I will never see your interior whole
But have I ever stood back and watched you fall?
Ditched your call? Or cut you? Been around?
Why would I now?
Though the years they may unbraid you
How it all nearly unmade, you laying down
Why would it now?
Remember when it all went dark
Remember when it first ran apart
Remember how I held my mark
So why wouldn't I now?
But I will never be your familiar soul
And I will never see your interior whole
But have I ever stood back and watched you fall?
Ditched your call? Or cut you? Been around?
Why would I now?"
Shanty for the Arethusa,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","We set to sail on a packet full of spice, rum and tealeaves
We've emptied out all the bars and the bowery hotels
Tell your daughters do not walk the streets alone tonight
Tell your daughters do not walk the streets alone tonight

To tell the tale of the Jewess and the Mandarin Chinese boy
He led her down from her gilded canopy of cloth
And through her blindfold she could make out the figures there before her
And how the air was thick with incense, cardamom and myrrh

So goodnight, boys, goodnight
Say goodnight, boys, goodnight

We set to sail on a clipper that's bound for South Australia
The weather's warm there, the natives are dark and nubile
But if you listen quiet you can hear the footsteps on the crosstrees
The ghosts of sailors past, their spectral bodies clinging to the shrouds

So goodnight, boys, goodnight
Say goodnight, boys, goodnightSee The Decemberists LiveGet tickets as low as $"
Sleepless,The Decemberists,Dark Was the Night,"{'year': 2009, 'month': 2, 'day': 16}","On a pea green sea
Never thought that I could find you so hollow
Laying into me
But this cup of wine
All salt and brine's made me sleepy
The sorrow sows
A field of tears that will never yield a single penny
But I don't know
I've got nothing to hold onto
Wished for gold so I could buy you a palace
By the riverside
You'd come in and I would fill your diamond chalice
You were still alive
But this cup of wine
All salt and brine's made me sleepy
And sorrow sows
A field of tears that will never yield a single penny
But I don't know
I've got nothing to hold onto
I've got nothing to hold onto
Were you sleepless tearing at the air?
Was the water everywhere?
Were you fretful to wade into the room?
I'd been wanting to hear from you - Oh no
Hand it over Hand it over)
Hand it over Oohooh)
You're weary lay 'em down
You did your time so thank you very much
Hand it over Hand it over)
Hand it over Oohooh)
So now your hopes are all allayed
But you hand it all away
Did his eyelids affix on empty chairs
You had traveled to lay beside?
A gentle torture to watch it all recede
And all the while your mother slept beside him - Oh no
Hand it over Hand it over)
Hand it over Oohooh)
You're weary lay 'em down
You did your time so thank you very much
Hand it over Hand it over)
Hand it over Oohooh)
So now your hopes are all allayed
But you hand it all away
Were you sleepless tearing at the air?
Was the water everywhere?
Were you fearful and longed to run away
From the cold clasp of Illinois? - Oh no
Hand it over Hand it over)
Hand it over Oohooh)
You're weary lay 'em down
You did your time so thank you very much
Hand it over Hand it over)
Hand it over Oohooh)
So now your hopes are all allayed
But you hand it all away
But you hand it all away"
After The Bombs,The Decemberists,O Valencia! - Single,"{'year': 2006, 'month': 10, 'day': 3}","And after the bombs subside
And this long, low campaign
Calls it good for the night
Will we meet in the streets
Will we meet in the bars cold light?
When we grip at our hands
Will we hold just a little tight?

After the bombs
After the bombs
Subside

And after the rockets calm
And the glimmer of fire
Portends an early dawn
Will we pinch at our skin
While we wonder how we escaped harm?
We forget all our trials
All there, in our babys arms?

After the rockets
After the rockets
Calm

Then well go dancing
Wont we go dancing?
Yes well go dancing
Till it all
Starts over again

Then well go dancing
Wont we go dancing?
Yes well go dancing
Won't we go dancing?
Till it all
Starts over again"
Raincoat Song,The Decemberists,Always the Bridesmaid: A Singles Series,"{'year': 2008, 'month': 12, 'day': 2}","And you're twentyeight
You been thinking late
You couldnt catch a cold
Bend your head double in the goosedown
Piling all the pillows high
Heave your fiercest sigh
And see if thatll work
And the raincoat that you wore when it rained today
And the raincoat that you wore when it rained today
I think it only made it rain more
I think it only made it rain the more
If the waters all wicking up your pant leg
Better wear your britches tight
I should teach you right
To be so down at heel
Going off halfcocked, not shot full of arrows
From the cherubim
Oh the nerve of them
To not draw their bow
And the raincoat that you wore when it rained today
And the raincoat that you wore when it rained today
I think it only made it rain more
I think it only made it rain the moreSee The Decemberists LiveGet tickets as low as $"
The Harrowed and the Haunted,The Decemberists,Florasongs EP,"{'year': 2015, 'month': 10, 'day': 9}","Lay out the bowline
Tether and belay
Haul away
There is amber in the embers
There are riches on the ring
Will I be so brave?

We, beloved of the springtime
We were lions to the light
All the night
Will I always misremember
How we called our kisses bright?
Will I make this right?

This is what you wanted
I'm harrowed and I'm haunted
Haunted by the light
Will you be there waiting?
Or is your heartbeat fading?
Fading from the time
Still miles to go until I arrive

So lay out the bowline
Feather and belay
You boys haul away
I will rove and I will ramble
Till my heart no longer craves
Our brazen days

This is what you wanted
I'm harrowed and I'm haunted
Haunted by the light
Will you be there waiting?
Or is your heartbeat fading?
Fading from the time
Still miles to go until I arrive
This is what you wanted
I'm harrowed and I'm haunted
Haunted by the light
Will you be there waiting?
Or is your heartbeat fading?
Fading from the time"
A Record Year for Rainfall,The Decemberists,Always the Bridesmaid: A Singles Series,"{'year': 2008, 'month': 12, 'day': 2}","It's been a record year for rainfall
And you were leaning 'gainst the bathroom wall
In your lonely dress, was your only dress
Stand accusing across
I got a temper set for tinder
And you were shrugging it off like a feather
Saying, Oh, would you look at this weather?""
What's the use of all of this?
It's to remember you in the entire
'Cause I'm watching it slip away
And in the annals of the empire
Did it look this grey
Before the fall?
Before the fall
So rake your thumbnail across
The stretch of the patina
Revealing a Proserpina
In a low recline, in a steep decline
What's the use of all of this?
It's to remember you in the entire
'Cause I'm watching it slip away
And in the annals of the empire
Did it look this grey
Does it look so grey
Does it always look so grey
Before the fall?
Before the fall"
"Everything I Try to Do, Nothing Seems to Turn Out Right",The Decemberists,Billy Liar,"{'year': 2004, 'month': 9, 'day': 1}","The film was a bust, but we stayed till the ending
Hair all amussed but your clothes didn't look so bad
And back on the street, the rain was descending
In cold dirty sheets, so under the awning we sat
And then you hailed yourself a yellow cab

And I sat for a time by the valets in line
And I read what you wrote on the card
Above a cowboy you drew a big talk balloon
Saying Try not to take it so hard”

But theres this nagging suspicion that wont leave me alone tonight
Its just that everything I try to do, nothing seems to turn out right

We laid on our backs and stared at the ceiling
Messed with your slacks, but ended up just holding your hand
The rain will remain, the TV was telling
A drip of the drain as your legs lift to brilliantly bend
And fall to resting on the ottoman

So we turned off the tube and we crawled to your room
Leaving discarded clothes in our wake
And we both had some fun, though I twice bit my tongue
And it lasted too long for my taste


A wink and a wave and youre off to your familys
I sit and watch as the taxi lights distantly fade
I guess I always thought itd end this way"
Down on the Knuckle,The Decemberists,Traveling On EP,"{'year': 2018, 'month': 12, 'day': 14}","Emory said he's got a cold comin' on
Climbed into bed, stayed all summer long
If I don't come out too soon
Maybe I'll hang on 'til June.""
Down on the knuckle

Sylvia knows a little hideaway
Scrawling out prose she couldn't give away
A life spent all indoors
Well, isn't that what doors are for?
Down on the knuckle

Down on the knuckle
Oh, the weather's dreary
Here down on the knuckle

Your relatives write cheery monologues
Hoping you might find your only analog
So make another list
Of the mandatory things you've missed
Down on the knuckle

Down on the knuckle
Oh, aren't we lucky
Stuck here on the knuckle

The pillory's full for the holidays
It's achingly dull to watch the paint peel away
So I'll keep it with mine
And I'm sure that we'll make out just fine
Down on the knuckle

Down on the knuckle
I'm finally riding
Shiny, on the knuckle
Down on the knuckle
Oh, aren't we lucky
Stuck here on the knuckle"
All I Want Is You,The Decemberists,"As It Ever Was, So It Will Be Again","{'year': 2024, 'month': 4, 'day': 24}","Don't want pretty poses
Don't want rows of roses
All I want is
All I want is
Don't want summer Mondays
Don't want stunning wordplay
All I want is
All I want is you
All I want is
All I want is you

All the United Nations
Couldn't feed my sensations
Half as well as how you do
When all I want is you

Don't want runon phrases
Your dull and moneyed phases
Drinks and downers
With outoftowners
Drag me to your altar
When my footing falters
All I want is
All I want is you
All I want is
All I want is you

All the wives of Ohio
Couldn't move me a mile
Half as much as how you do
When all I want is you
All I want is you
All I want is you"
I Will Not Say Your Name,The Decemberists,Traveling On EP,"{'year': 2018, 'month': 12, 'day': 14}","I will not say your name
Go back from where you came
Hope you enjoy your stay
We will not go away
Go away

Your time's gonna come

You plate your world in gold
To hide the rot of your soul
Yours is the mind of a child
All that you touch, you defile Ooh)
You defile

Your times gonna come
And when it comes
And when it comes
Oh, what a happy day


I will not say your name
Go back from where you came
Hope you enjoy your stay
We will not go away
Go away

Your time's gonna come
And when it comes
And when it comes
Oh, what a happy day
Oh, what a happy day
Oh, what a happy day"
As I Rise,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","I have come a few miles
I got blisters on my slippered feet
As I rise
As I rise

California's okay
But I think I might stay in the shade
For a while
For a while

Ladybird, ladybird
You're the prettiest song I heard
In a while
In a while

La di dah, la dah
La di dah dah dah la dah
La la la
La dah dahahSee The Decemberists LiveGet tickets as low as $"
Midlist Author,The Decemberists,Traveling On EP,"{'year': 2018, 'month': 12, 'day': 14}","And everything went grey
So I caught a bus Wednesday, thought a vacation welldeserved
And all my edges frayed
Address your letters to:
Midlist author
You're never the best but you're never the worst
Why even bother?
You'll never be last but you'll never be first
Have another taste of fame when they mispronounce your name
When they mispronounce your name
Strolled along the seaside amid all the vulgar cheering crowds
And a boy cries for his dog
Stolen by a riptide his mother explains he surely drowned
As he weeps upon a log
And all my readers sing, oh:
Midlist author
You're never the best but you're never the worst
Why even bother?
You'll never be last but you'll never be first
Maybe one more glass of wine will make everything seem fine
Maybe everything will seem fine
And nobody's taking chances
And all those dwindling advances get you down
They get you down
Shuffling homeward, I check the receiver on the phone
No messages returned
So I started up a new thing, something about the sea, a boy, and his dog
And these were the first words
Dedication TK, oh
Midlist author, you're never the best but you're never the worst
Why even bother?
You'll never be last but you'll never be first
Maybe novel  will make them all remember you"
O New England,The Decemberists,Always the Bridesmaid: A Singles Series,"{'year': 2008, 'month': 10, 'day': 14}","Took the blue line to see where we hopped out
And I was only joking, I was only joking
And I was only trying to get a laugh
You say this was the furthest that we had come
We traveled so far to watch it fall undone
And I had lost my token, you were looking bent and broken
Staring sideways with the rain coming down
But I am so enthralled
O New England
La da dum dum
O New England
La da dum dum
This here is the fable of a failed attempt fabled failed attempt, ohoh)
To find new life in a love in the seat of its origin failed attempt, ohoh)
From Long to Coney Island, from Mid to West to Upper Highland
And all I got is this illgotten full color souvenir
The new millennium in New York
And all of New England
La da dum dum
O New England
La da dum dum
O New England
In the face of your empire
I think Id rather just wait in the car
And return to the turnpike
Watching New Englands skyline sinking below
Sinking below
Sinking below
Wed come seven hours down
Wed come seven hours down, down
Wed come seven hours down
Wed come seven hours down, down"
One Engine,The Decemberists,The Hunger Games: Songs from District 12 and Beyond,"{'year': 2012, 'month': 3, 'day': 20}","One engine barely makes it away
Hold on, they're breaking their bonds
Hold on, they're breaking their bonds
One engine barely makes it away
And the martyr line
It's a bitter pill
And the line of right
It will barely make you feel
I'd like to get you in some kind of way
Some kind of trouble in some kind of way
Bear down, they'll run you aground
Bear down, they'll run you aground
We all must suffer awhile in a way
And the martyr line
It's a bitter pill
And the line of right
It will barely make feel, make you feel
Barely make you feel, make you feel
And the martyr line
It's a bitter pill
And the line of right
It will barely make you feel, make you feel
Barely make you feel, make you feel
One engine
One engine
One engine barely makes it away"
I’m Sticking with You,The Decemberists,Always the Bridesmaid: A Singles Series,"{'year': 2008, 'month': 10, 'day': 14}","'Cause I'm made out of glue
And anything that you might do
I'm gonna do too
You held up a stagecoach in the rain
And I'm doing the same
I saw you hanging from a tree
And I made believe it was me
'Cause I'm sticking with you
'Cause I'm made out of glue
And anything that you might do
I'm gonna do too
We could go into the stratosphere
Soldiers fighting with the Cong
But with you by my side I can do anything
When we swing, we hang past right and wrong
I'll do anything for you
Anything you want me to
I'll do anything for you
Well, well, I'm sticking with you
Well, well, I'm sticking with you
Well, well, I'm sticking with you
..See The Decemberists LiveGet tickets as low as $"
Riverswim,The Decemberists,Florasongs EP,"{'year': 2015, 'month': 10, 'day': 9}","River run
And brother row
And the ease between us
The calm below
The rings
These twisted things
Cast off in the arms
Of those long lowaways
The lights
The river's striped
And will we not belong
To those long low and lazy

Surround us
Oh, drown us

A wailing whine
A Wendigo
A waltzing night
Oh bending road
Me, I couldn't sleep
Caught in some
Long that would seem
To all but all the song
Here, we riverswim
Wash away the lye
That seems to
All but all be found

Surround me
Oh, drown me"
Days of Elaine,The Decemberists,Always the Bridesmaid: A Singles Series,"{'year': 2008, 'month': 11, 'day': 4}","That was the phrase that she used to describe to her son
Of the fun she had had
Long before he went away
Long before days of the dole and the draze and the lull
But the call never came
To say, oh oh oh
Loitering lavender park
Laying about in the day and the dark of a room
While the noon passes by
Always on verge of collapse
Mother would quit and then suffer a lapse from the drink
You would think she was dead
What to say, oh oh oh
She say, oh oh oh oh
And the time that it takes, will it go so slow?
She laid on the brakes and she dulled the glow
Now, doesn't it go so slow?
When you build it up to tear it down
You're tearing it down
You tear it down
Those were the days
Those were the days of Elaine
The days of Elaine
The days of Elaine
A lover like Alain Delon
She followed him blind from saloon to salon
From the hills to the pills he would take
Father had died in the mines
Brother had shown no remorse for his crimes
When they strung him up he got all hung up on the scaffolding
But he say, oh oh oh
He say, oh oh oh oh
And the time that it takes, well, it goes so slow
She laid on the brakes and she dulled the glow
Now, doesn't it go so slow?
When you build it up just to tear it down
You're tearing it down
You tear it down
Those were the days
Those were the days of Elaine
The days of Elaine
The days of Elaine"
Fits & Starts,The Decemberists,Florasongs EP,"{'year': 2015, 'month': 10, 'day': 9}","All rise for the commandant
As he addresses from the promenade, alright
We were having such a fine time
We were covered in a sweet rime, alright

But they got it all wrong at the FSO
They got us wound so taut that we're champing to go
Now we're all broke loose and we're coming on
In fits and in starts
In fits and in starts
In fits and in starts
Fits and fits and fits and starts

I was watching on the apparat
Some comely little apparatchik felled
We were having such a fine time
We were sweating out a sweet rime, unshelled

But they got it all wrong at the FSO
They got us wound so taut that we're champing to go
Now we're all broke loose and we're coming on
In fits and in starts
In fits and in starts
In fits and in starts
Fits and fits and fits and starts
But they got it all wrong at the FSO
They got us wound so taut that we're champing to go
Now we're all broke loose and we're coming on
In fits and in starts
In fits and in starts
In fits and in starts
In fits and in starts
In fits and starts
In fits and starts
In fits and fits and fits and fits and starts
Fits and starts
Fits and starts"
Sunshine,The Decemberists,Billy Liar,"{'year': 2004, 'month': 9, 'day': 1}","On the lawn before the bouquet fell
Long before we heard the ringing bell
When all I want is a good look at your underside
Reading trash like it was Judy Blume
Your paperbacks are strewn about the room
Awaiting their instructions to be mobilized

And everybody knows how it shakes and how it glows
Everybody knows and so it goes
That everybody wants their shoes in the sunshine now

Lazy Rayna had a million bucks
Changed into pennies on a hundred trucks
Cause linens legal tender for a layabout
Why hold your breath until your face turns blue?
A stretch of rope you know can do that too
The truth be told, no one likes a gadabout


Everybody wants their shoes in the sunshine nowSee The Decemberists LiveGet tickets as low as $"
Tripping Along (Full Band Version),The Decemberists,Traveling On EP,"{'year': 2018, 'month': 12, 'day': 14}","We were tripping, tripping, tripping, tripping, tripping along
While you're orbiting, might I?
While you're orbiting, might I?
Lick you sticky, sticky, sticky, sticky, sticky and sweet
They're all turning a blind eye
They're all turning a blind eye

But oh what I'd do just to lie with you, die in your arms
What wouldn't I give just to live with that sense of alarm?
But your relatives gathered, all clamber about for your mind
And they're tearing and swearing to leave you all naked and blind

So we keep aripping, ripping, ripping, ripping, rips in the sheets
'Til it's all coming undone
'Til it's all coming undone
And we're drippy, drippy, drippy, drippy, what messes are we?
And I'm due for a line out
And I'm due for a light out

But just as I'm cusping on slumber and dumbing my eyes
What spintwisting vision comes listing and gently alights?
And bothering toddles all over this beautiful light
This fickle young sister's away in the dimming of night

La de da de da de da da da da
De da de da de da da da da
De da de da de da da da da
De da de da de da da da da
De da de da de da da da da
De da de da de da da da da
De da da de da de da da da da"
Stateside,The Decemberists,Florasongs EP,"{'year': 2015, 'month': 10, 'day': 9}","You called, I was drowning weary after the bar
And the line couldn't hold you enough
You talked, I could hear you quiet between thoughts
And the time dragged divided aside
Will you call when you touch down?
When you come back around
Stateside
When you're stateside?
And now, here the growing call of the sun coming up
And I know I will never belong
Will you call when you touch down?
When you come back around
Stateside
When you're stateside?
When you're stateside
OutroSee The Decemberists LiveGet tickets as low as $"
Jesus Christ,The Decemberists,Holidays Rule (Vol. 2),"{'year': 2017, 'month': 10, 'day': 13}","Stars shone bright above
Royal David's city
Was bathed in the light of love
Jesus Christ was born today
Jesus Christ was born
Jesus Christ was born today
Jesus Christ was born
And lo, they did rejoice
Fine and pure of voice
And the wrong shall fail
And the right prevail
Jesus Christ was born today
Jesus Christ was born
Jesus Christ was born today
Jesus Christ was born
And we're gonna get born now
Jesus Christ was born today
Jesus Christ was born
Jesus Christ was born today
Jesus Christ was bornSee The Decemberists LiveGet tickets as low as $"
Death​-​Defying,The Decemberists,Good Music to Avert the Collapse of American Democracy,"{'year': 2020, 'month': 9, 'day': 4}","Ever since the world began, oohee
Men have sailed to foreign lands, oohee
And the fortune that they've found, oohee
Are now buried in the ground, oohee

Some would say the ocean roars, oohee
As it stumbles to the shore, oohee
But to me, it only sings, oohee
Of the sorrow that it brings, oohee

All my friends are dead or they're dying
And our laughter turns into crying
It's deathdefying

Well, I barely learned to swim, oohee
Just enough to save my skin, oohee
Now I'll never sail alone, oohee
And my harbour is my home, oohee

All my friends arе dead or they're dying
And our laughtеr turns into crying
It's deathdefying
Heyheyey
Heyey

If there's one thing that I've learned, oohee
It's the point of no return, oohee
And if that's to be our fate, oohee
Now's no time to hesitate, oohee

Now's no time to hesitate
Now's no time to hesitate"
