,Artist,Album,Release Date,Lyrics
All the Rage Back Home (Panda Bear Remix),Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}","My head abounds
Oh the feeling
And she wept hold me again"", I made no sound
Oh, the beating
And she swore love is never done
So easily
And we went over again, my head abounds
Oh, the feeling
She said you don't need time
Be tame, you won't meet your mate inside
My faith won't lie
He said you don't need mine
Behave, you wanna leave my lady lovers
Of my eighteen summers alone
She said, you don't read minds
Be patient, you won't leave me shaking
Leave me shaking
I keep falling
When she said, love come over"" my head abounds
Oh, what feeling
She said, you oughtta recline""
Be paid you're gonna see my face in lights
My faith won't lie
But my sweet, you don't need time
Come away and just say you'll love me, just say you'll love me alone
She said you don't read minds
Be patient, you won't see me shaking
You have been mistaken
I keep falling, maybe half the time, maybe half the time
I keep falling, maybe half the time, maybe half the time
But it's all the rage back home
It's all the rage back home
It's all the rage back home
 And she wept hold me again"", I made no sound
Oh, the beating
And she swore love is never done
So easily
And we went over again, my head abounds
Oh, the feeling
It's all the rage back home
I keep falling
But it's all the rage back home
Leave me shaking
I keep falling
But it's all the rage back home
Leave me shaking
I keep falling
But it's all the rage back home"
Everything Is Wrong (Solomun Remix),Interpol,Everything Is Wrong,"{'year': 2015, 'month': 4, 'day': 18}","Sleeker and cheaper, the wind changed
Following deeper, they hear what I say
Spectral incentives have paved the way
I think I know why I say what I say
Inverse achievements, I rue the days
Am I more soulful? Am I coming down now?
Can we start over as agents of peace?
We're taking a part of both of us, but nobody likes to wait
Everything is wrong, truly wrong, everything is wrong
Everything is wrong
Truly real
Truly, truly, truly)
Hold on, hold on, hold on, hold on
Hold on, hold on, hold on, hold on
We made our home without begging your pardon
We made our home with time alone
It's taken apart the best of us and nobody likes to wait
Everything is wrong, truly wrong, everything is wrong $"
Try It On (Ikonika RMX),Interpol,Try It On,"{'year': 2011, 'month': 4, 'day': 16}","To keep me above
These moderations
I always hoped or
Did all this work for
Some peace of mind and just because
On this side
You wanna see that
There's no change and somewhere to stay)
And somewhere to stay
But if you're right
I'll put my keys back there's no change)
There's no change
And no hand to play, play
On this side
You wanna see that
There's no change and somewhere to stay)
And somewhere to stay
Please try it on, try it on
Oh please, please try it on Try it on, try it on, try it on...)
On this side
You wanna see that
There's no change and somewhere to stay)
And somewhere to stay $"
Pioneer to The Falls (Orchestral),Interpol,Mammoth,"{'year': 2007, 'month': 9, 'day': 3}","Three stowaways
Vanish with no guile and I will not pay, but the soul can wait
The soul can wait
Well, it is still pretty what with all these leaks
We'll be fine
We'll be fine
But if it's still pretty what with all these leaks
Will we find, oh
And supervise
Show me the dirt pile and I will pray that the soul can take
Three stowaways
And you vanish with no guile and I will not pay, but the soul can wait
I felt you so much today
Oh no, you try
You fly straight into my heart
You fly straight into my heart
Girl, I know you try
You fly straight into my heart
You fly straight into my heart
But here comes the falls
 So much for makebelieve and not so
So much for dreams we see but not prepared to know
Your heart makes me feel, your heart makes me moan
For always and ever I'll never let go
Always concealed, safe and inside, alive!
Show me the dirt pile and I will pray that the soul can take
Three stowaways
In a passion it broke; I pull the black from the gray, but the soul can wait
I felt you so much today"
Mammoth (Live),Interpol,Interpol: Live in Astoria EP,"{'year': 2007, 'month': 11, 'day': 27}","Spare me the suspense
I got no currency, but I'm heavensent
So spare me the suspense
Just spare me the suspense
Hey, lady wraith
Oh, I so hope you try
You're late, babe you know it's your time
I won't let you sit by
So cold in the pitch night
Alone you can't make amends
No, I won't let you sit by
So cold in the pitch night
We should dance like two fucking twins
Just spare me the suspense
There are seven ancient pawnshops along the road
I know seven aching daddies you may want to know
Oooohhh, right on
Hey, lady wraith
Oh baby I can't deny
I got a taste, a taste, a taste and it's time
 But I wont let you sit by
So cold in the pitch night
Alone you cant make amends
No, I wont let you sit by
So cold in the pitch night
Its enough with this fucking incense
Just spare me the suspense
There are seven ancient pawn shops along the road
Oh I know seven aging daddies you may want to know
When you played your heart out
You made me turn around
Oooohhh, right on
Wait, oh you froze in the night
You're late, there's a hole in the sky
No haste, no lesson, no lie
Got a taste that I can't deny
Spare me the suspense)
And you wait till you know that it's time
You wait till you know that it's time
You wait till you know that it's time
You wait till you know that it's time
You say to me, set black fires, do you know?
You say to me, set black fires"
Try It On (SALEM RMX),Interpol,Try It On,"{'year': 2011, 'month': 4, 'day': 16}","No ti yrt)
No ti yrt)
No ti yrt)
Yats ot, yats ot
Yats ot, yats ot
Aasiht nosiht no
Asas siht no
Asasasas siht nosiht no
Yats ot, yats ot
Yats ot, yats ot erehwemos
No ti yrt)
Yats ot, yats ot
No ti yrt)
Yats ot erehwemos, yats ot erehwemos
No ti yrt $"
"Same Town, New Story (Remixed By The Field)",Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}","They bridged a fated span
He was bound for a glory
She found her winning man
So I bet she stood by him
Through it all
I bet she stood by him
She was pounding on the wall
She said it feels like the whole world
Is up on my shoulders
Feels like the whole world's coming down on me
How many bombs went off
Cause he just had to play his hand
His lot is a woman's duty
And she was always tougher than
She said Who's gonna save them from you?
Who's gonna save them from you?""
I ain't gonna chase another stake until he's gone
Same town, new story
They bridged a fated span
He was bound for a glory
She found her winning man
So I bet she stood by him
Through it all
I bet she stood by him
She was pounding on the wall
 She said it feels like the whole world
Is up on my shoulders
Feels like the whole world's coming down on me
How many bombs went off
Cause he just had to play his hand
His lot is a woman's duty
And she was always tougher than
She said Who's gonna save them from you?
Who's gonna save them from you?""
I ain't gonna chase another stake until he's gone
Same town, new story
They bridged a fated span
He was bound for a glory
She found her winning man
So I bet she stood by him
Through it all
I bet she stood by him
She was pounding on the wall
She said it feels like the whole world
Is up on my shoulders
Feels like the whole world's coming down on me
How many bombs went off
Cause he just had to play his hand
His lot is a woman's duty
And she was always tougher than
She said Who's gonna save them from you?
Who's gonna save them from you?""
I ain't gonna chase another stake until he's gone"
Slow Hands (Dan the Automator Remix),Interpol,Slow Hands,"{'year': 2004, 'month': 9, 'day': 13}","Yeah but nobody searches
Nobody cares somehow
When the loving that you've wasted
Comes raining from a hapless cloud
And I might stop and look upon your face
Disappear in the sweet, sweet gaze
See the living that surrounds me
Dissipate in a violet place

Can't you see what you've done to my heart
And soul?
This is a wasteland now

We spies
We slow hands
Put the weights around yourself
We spies
Oh yeah, we slow hands
You put the weights all around yourself
Now

I submit my incentive is romance
I watched the pole dance of the stars
We rejoice because the hurting is so painless
From the distance of passing cars
But I am married to your charms and grace
 I just go crazy like the good old days
You make me want to pick up a guitar
And celebrate the myriad ways that I love you

Can't you see what you've done to my heart
And soul?
This is a wasteland now

We spies
We slow hands
Put the weights around yourself
We spies
Oh yeah, we slow hands
Killer, for hire you know not yourself

We spies
We slow hands
You put the weights all around yourself
We spies
Oh yeah, we slow hands
We retire like nobody else
We spies
Intimate slow hands, killer
For hire you know not yourself
We spies
Intimate slow hands
You let the face slap around herself"
My Desire (Beyond The Wizard’s Sleeve Re-Animation),Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}","No solemn moods
All of us are teammates
We stick to the rules
It's a real life desire
It's a real life desire
It's a real life desire
It's a real life desire
Come on baby
You play me out
You lay me out
That looked like your chance to me
But you played me out
Oh, so now I gave you up
It's time for a change of heart
Be my desire
I'm a frustrated man
Some of us fell to the Earth
These others ran
They flee my desire
Come on baby
You play me out
Oh, you lay me out
So it's time for a change of heart
You played me out
So I gave you up
You won't find no scars on me $"
Gran Hotel (Edit),Interpol,Gran Hotel,"{'year': 2022, 'month': 6, 'day': 14}","On the streets of Cozumel where my age is slow
The mirror treats my light to a gray refrain
On the streets of Cozumel where the faces glow
I would gladly give my life to be there

So close I'm taking notes on my brain
Will you be faithful? Will you be my origin?
I'll leave these obsolete gardens aburning
'Cause I'll do anything to know you're here again

On the streets of Cozumel where my age is slow
The mirror treats my light to a gray refrain
On thе streets of Cozumel where thе faces glow
I would gladly give my life to be there
To be there

All that we've got to be is candid and gentle
To be certified, and I've really loved to mentor
Sometimes it's hard to be expansive
Need to free some light to enter, reflections ethereal to render

I see you in everything, I see you in everything
I see you in everything, I'll be there
I see you in everything, I see you in everything
I see you in everything, in my truly vacant heart
I see you in everything, I see you in everything
I see you in everything, I'll be there, I'll be there
I see you in everything, I see you in everything
I would gladly give my life to be there
I'll be there $"
Everything Is Wrong (Solomun Stripped Remix),Interpol,Everything Is Wrong,"{'year': 2015, 'month': 4, 'day': 18}","Sleeker and cheaper, the wind changed
Following deeper, they hear what I say
Spectral incentives have paved the way
I think I know why I say what I say
Inverse achievements, I rue the days
Am I more soulful? Am I coming down now?
Can we start over as agents of peace?
We're taking a part of both of us, but nobody likes to wait
Everything is wrong, truly wrong, everything is wrong
Everything is wrong
Truly real , truly, truly, truly real)
Hold on, hold on, hold on, hold on
Hold on, hold on, hold on, hold on
We made our home without begging your pardon
We made our home with time alone
It's taken apart the best of us and nobody likes to wait
Everything is wrong, truly wrong, everything is wrong $"
My Desire (Remixed By Man Without Country),Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}","I'm a frustrated man
Summon us for peace
Do what we can
Feel my desire
Favor the bold
Some of us fall to the Earth
These others roam
Besieged by desire
Be my desire
I'm a frustrated man
Summon us for peace
Do what we can
See my desire
No solemn moods
All of us are teammates
We stick to the rules
We stick to the rules
Come on baby
It's time for a change of heart
Come on baby
It's time for a change of heart
Come on baby
That looked like your chance to me
 I've been there
I've been here
Erased
I've been here
I've been here
Come on baby
Come on baby
It's time for a change of heart
Come on baby
Come on baby
That looked like your chance to me
Come on baby"
The Undoing (MMOTHS RMX),Interpol,Try It On,"{'year': 2011, 'month': 4, 'day': 16}","I was on my way to tell you it's no good
I was on my way
Chasing my damage
I was chased, thrilled and altered
Chasing my damage
Because I was chased, thrilled and altered
And it raised me
I always thought you had great style
And style was worthwhile
Because I was
I was on my way
Sobreviviré
Chasing my damage
I was chased, thrilled and altered
And it raised me
Chasing my damage
Because I was chased, thrilled and altered
And it raised me $"
Anywhere (Remixed By Ghost Culture),Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}","Put some of us in each
At least try hold the other
In the right light
This sky's gonna break
Some of us die heroes
At least they'll never suffer
At least they'll
See the ocean
Cause I could go anywhere
I could go anywhere
So free in my place in the sun
Cause I could go anywhere
You know all about me
That's what's so frightening
You know all about me
Seems my moon is travelling
We try to engage
Softened up by peace
At least I had my taste
Of the nightlife
Be kind to the babes
Cause someday you might need them
At least they'll never suffer
At least they'll always
 See the ocean
Cause I could go anywhere
I could go anywhere
So free my nature to run
Cause I could go anywhere

You know all about me
That's what's so frightening
You know all about me
Seems my moon is travelling
You know all about me
That's what's so frightening
You know all about me
Seems my moon is travelling
Always
See the ocean
Cause I could go anywhere
Besides my only care's me
My face in the sun
Cause I could go anywhere"
Mammoth (Erol Alkan Reworking),Interpol,Mammoth,"{'year': 2007, 'month': 9, 'day': 3}","Spare me the suspense
I got no currency, but I'm heavensent
Spare me the suspense
Spare me the suspense
Spare me the suspense
Spare me the suspense
I got no currency, but I'm heavensent
Spare me the suspense
Spare me the suspense
Spare me the suspense
I got no currency, but I'm heavensent
Spare me the suspense
Spare me the suspense
Spare me the suspense
I got no currency, but I'm heavensent
Spare me the suspense
I won't let you sit by
So cold in the pitch night
Alone you can't make amends
No, I won't let you sit by
So cold in the pitch night
We should dance like two fucking twins
 I won't let you sit by
So cold in the pitch night
Alone you can't make amends
No, I won't let you sit by
So cold in the pitch night
We should dance like two fucking twins
Spare me the suspense
Spare me the suspense
I got no currency, but I'm heavensent
Spare me the suspense"
Twice As Hard (Remixed By Tim Hecker),Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}",
My Desire (Remixed By Factory Floor),Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}",
Try It On (Banjo or Freakout RMX),Interpol,Try It On,"{'year': 2011, 'month': 4, 'day': 16}","Oh please, please try it on
Please try it on, try it on, try it on, try it on ...
Oh please, please try it on
There's nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay
Nowhere to stay $"
Anywhere (Remixed By Becoming Real),Interpol,El Pintor Remixes,"{'year': 2016, 'month': 4, 'day': 16}",
